RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ChurnProbability,ChurnPrediction,RiskLevel
219,102911,Brown,714,Germany,Female,30,1,"28777,7805525995",2,1,0,"84452,3874077733",0,"0,1796105279",0,Low Risk
220,101734,Garcia,548,France,Female,65,2,"30895,6974959403",2,1,1,"39825,2007018192",1,"0,9765024833",1,High Risk
221,101843,Johnson,510,Spain,Male,18,4,"90086,8185431226",1,0,0,"62908,1165453841",0,"0,0166057419",0,Low Risk
222,108680,Miller,678,Spain,Female,30,4,"191345,1321698940",3,1,0,"12787,0950800005",0,"0,1023337956",0,Low Risk
223,102976,Jones,622,Spain,Female,32,1,"75738,7362307699",4,1,0,"83566,1908955282",0,"0,1398444814",0,Low Risk
224,101959,Brown,699,Germany,Male,50,0,"22099,7447530857",3,1,0,"137925,4122186367",1,"0,8654266156",1,High Risk
225,105759,Jones,515,Spain,Male,63,4,"24568,5358538910",3,1,1,"141069,2694106665",1,"0,9547061977",1,High Risk
226,106694,Smith,614,Germany,Male,43,4,"95975,9101703533",2,0,0,"90047,5670222959",1,"0,6677110104",1,High Risk
227,102385,Williams,631,France,Male,18,2,"10913,7892286079",3,1,1,"149018,8879190821",0,"0,0037213866",0,Low Risk
228,104736,Davis,406,Germany,Female,37,7,"6771,9154318746",1,0,1,"91521,1374240160",0,"0,3404488427",0,Medium Risk
229,101802,Brown,749,France,Male,40,5,"10846,8485978856",4,1,0,"181670,3270302715",0,"0,4368576312",0,Medium Risk
230,108155,Johnson,574,France,Male,44,1,"49814,7164517752",3,1,1,"71187,5973063583",0,"0,3293663340",0,Medium Risk
231,108120,Davis,799,Spain,Female,37,1,"43752,9040621010",3,1,1,"125111,0335547074",0,"0,1856437098",0,Low Risk
232,106616,Miller,580,Spain,Male,58,3,"214,8899692731",1,1,0,"30822,1318648965",1,"0,9767472406",1,High Risk
233,105534,Smith,597,Germany,Female,25,5,"17634,5919205669",4,1,0,"105812,0324238452",0,"0,0412622277",0,Low Risk
234,104061,Smith,525,France,Female,23,8,"42696,2683421555",4,1,1,"82896,8179851915",0,"0,0073140783",0,Low Risk
235,100262,Jones,764,Germany,Male,29,7,"56204,9817920084",1,1,1,"60005,2231758785",0,"0,0847637951",0,Low Risk
236,106287,Smith,695,France,Female,78,7,"51466,1709686060",2,1,1,"71337,2359931518",1,"0,9984886679",1,High Risk
237,108815,Brown,790,France,Male,36,1,"38510,0914213585",4,1,1,"71581,1391022292",0,"0,1073093776",0,Low Risk
238,109208,Jones,629,Spain,Female,56,10,"167089,5189782981",2,0,0,"102800,4172819347",0,"0,9561803570",1,High Risk
239,102049,Davis,645,France,Male,55,3,"53788,9081098908",1,1,0,"170470,0212511672",1,"0,9571523978",1,High Risk
240,105423,Smith,481,France,Male,18,5,"103415,4260516335",3,0,0,"103363,1705622859",0,"0,0080082926",0,Low Risk
241,104548,Miller,587,Spain,Female,38,5,"178673,4068317994",3,1,0,"50828,5199633164",0,"0,4259615227",0,Medium Risk
242,103108,Davis,667,France,Male,55,9,"192222,5523010917",1,0,1,"24605,2876948231",1,"0,8808049635",1,High Risk
243,107158,Johnson,688,Germany,Female,81,5,"194502,4715234500",4,0,1,"77443,3060596474",1,"0,9983465509",1,High Risk
244,107400,Miller,832,Germany,Female,55,7,"68249,8600597371",2,1,1,"41214,5091081001",1,"0,9036643988",1,High Risk
245,103170,Garcia,464,Germany,Male,33,7,"108270,3190642886",1,1,1,"169046,9164846306",0,"0,1828902316",0,Low Risk
246,109874,Brown,672,France,Female,60,6,"37785,6323692601",3,1,1,"199045,9903459744",1,"0,9310870796",1,High Risk
247,102255,Johnson,612,France,Male,32,4,"197937,2797146250",3,0,0,"171460,8689851517",0,"0,1408473094",0,Low Risk
248,101154,Johnson,657,France,Female,22,5,"23992,0635748782",4,1,0,"84060,3949663140",0,"0,0171494091",0,Low Risk
249,104499,Jones,660,Germany,Male,49,5,"154977,7440185588",4,1,1,"26851,6957852972",1,"0,5702865192",1,Medium Risk
250,106295,Williams,630,France,Female,18,2,"63447,7094049293",2,1,1,"145240,9760015616",0,"0,0053773778",0,Low Risk
251,106197,Jones,536,France,Female,30,10,"35494,3702248617",2,0,0,"137457,2184194458",0,"0,1253202414",0,Low Risk
252,109888,Brown,518,Spain,Female,61,2,"47748,4767437004",2,1,1,"24247,2792665759",1,"0,9533568298",1,High Risk
253,101648,Brown,623,France,Female,49,6,"88738,6259956889",1,1,0,"160195,7690369424",0,"0,8969754895",1,High Risk
254,105539,Jones,507,Spain,Female,26,5,"265902,3677543362",2,1,1,"166932,1804111094",0,"0,0232575871",0,Low Risk
255,109637,Williams,638,Spain,Male,41,4,"10263,4220084740",1,1,0,"146819,5498868963",1,"0,6450682656",1,High Risk
256,104199,Miller,624,Spain,Male,37,10,"251921,7099224339",1,0,1,"148682,8271578207",1,"0,2626068665",0,Low Risk
257,108445,Jones,404,Spain,Female,52,5,"169123,6640523500",4,1,0,"141541,9517590001",1,"0,8367971414",1,High Risk
258,102557,Brown,843,Germany,Male,44,5,"88509,1143729838",1,1,1,"93756,8060983436",0,"0,5944276005",1,Medium Risk
259,105592,Williams,657,Germany,Male,41,3,"13966,4133446215",4,0,1,"127700,0125508455",1,"0,2026986597",0,Low Risk
260,100098,Brown,406,Germany,Male,38,10,"167373,7881545461",2,0,0,"127792,2376562596",1,"0,5224774083",1,Medium Risk
261,102200,Williams,674,France,Female,22,4,"117322,3367455938",1,1,1,"112899,7464521411",0,"0,0169025089",0,Low Risk
262,102961,Williams,629,France,Male,59,6,"68779,8876024661",2,0,1,"125364,1055543794",1,"0,9233069727",1,High Risk
263,104973,Davis,518,France,Male,45,10,"217039,3137497107",1,1,0,"86840,9012391214",1,"0,7785355195",1,High Risk
264,104433,Jones,680,France,Female,34,10,"109199,7437706470",1,0,1,"139379,0739092944",0,"0,1823693273",0,Low Risk
265,102869,Jones,555,Spain,Female,35,0,"34056,6850769342",4,1,1,"54350,9041384926",0,"0,0908741079",0,Low Risk
266,100956,Jones,669,Spain,Female,37,9,"4459,9931176364",2,1,1,"172349,8202943843",0,"0,2572849537",0,Low Risk
267,108352,Williams,579,Spain,Female,26,5,"142434,5340374878",1,0,1,"171905,9142378030",0,"0,0291708214",0,Low Risk
268,105699,Williams,559,France,Female,30,4,"29500,1095619622",3,0,0,"105383,7013081249",0,"0,0869925934",0,Low Risk
269,106944,Brown,648,France,Male,53,5,"32922,6008262848",1,1,1,"105144,5369102193",1,"0,8555510479",1,High Risk
270,104493,Johnson,487,Spain,Male,18,0,"59731,6720431934",2,1,1,"86765,9735396103",0,"0,0052566580",0,Low Risk
271,109492,Jones,641,France,Male,66,3,"138616,4989092640",4,0,0,"20199,3629376660",1,"0,9831890676",1,High Risk
272,104911,Davis,715,Spain,Female,39,7,"258123,9188251828",3,1,1,"38573,7103504095",0,"0,2438755604",0,Low Risk
273,103987,Garcia,777,Spain,Male,27,3,"24369,3109955774",2,1,1,"146198,4288020800",0,"0,0333694759",0,Low Risk
274,109719,Brown,758,Germany,Female,33,9,"213720,8465897954",1,1,0,"38474,9744641174",1,"0,4137443779",0,Medium Risk
275,106015,Brown,785,France,Male,45,7,"92728,2228417094",4,1,0,"89214,8107072105",0,"0,5946153779",1,Medium Risk
276,101218,Smith,604,France,Male,31,10,"193502,3333400355",4,0,0,"78321,0932640297",0,"0,0964420702",0,Low Risk
277,104496,Jones,547,France,Female,48,7,"188524,2943555277",2,1,1,"52942,1653374603",0,"0,6255125818",1,High Risk
278,104735,Miller,731,Germany,Male,23,1,"49821,2431357210",1,1,0,"111220,3073492234",0,"0,0659186831",0,Low Risk
279,104555,Brown,598,Spain,Male,27,5,"113361,9388930439",3,1,0,"79987,5248208725",0,"0,0606444339",0,Low Risk
280,109146,Smith,650,France,Female,42,6,"293006,2849751348",2,1,0,"154685,3198665930",1,"0,5792514659",1,Medium Risk
281,108050,Garcia,724,France,Male,29,6,"111591,4598257785",3,1,1,"131970,3916978677",0,"0,0319737186",0,Low Risk
282,103446,Davis,850,Germany,Male,68,0,"61278,3276972452",4,1,1,"102119,5696524853",1,"0,9796713074",1,High Risk
283,101045,Garcia,702,France,Male,51,3,"46515,3604177324",4,1,1,"120007,3355252589",1,"0,5930068843",1,Medium Risk
284,106893,Miller,670,Spain,Female,46,6,"15468,3342792787",4,1,1,"92819,8789104787",0,"0,4178977847",0,Medium Risk
285,101693,Jones,537,France,Female,40,5,"672269,2578714627",3,1,1,"159179,9318473737",0,"0,1991143919",0,Low Risk
286,103436,Williams,766,Spain,Male,33,2,"107241,3889020505",1,1,1,"192533,4800781853",0,"0,1561281900",0,Low Risk
287,108754,Smith,690,Spain,Male,35,9,"32373,3531784472",2,1,1,"156061,8308559142",0,"0,1859654192",0,Low Risk
288,105895,Williams,615,Spain,Female,26,9,"7736,5727008471",2,1,1,"173935,7644406264",0,"0,0298986335",0,Low Risk
289,103354,Garcia,604,France,Female,42,0,"140209,6926421269",2,1,1,"159231,8567250199",0,"0,3359485171",0,Medium Risk
290,100225,Garcia,609,France,Female,20,4,"193151,5309991817",3,1,0,"88379,5325676060",0,"0,0147280403",0,Low Risk
291,104893,Johnson,654,Spain,Male,60,10,"55826,0796564707",1,1,1,"172513,7406917143",0,"0,9644659462",1,High Risk
292,107022,Johnson,504,Spain,Male,39,7,"312541,5386137905",4,1,1,"18731,1827601658",0,"0,1528153667",0,Low Risk
293,109151,Davis,771,Germany,Female,59,2,"39821,1698333441",4,1,0,"178429,1706161659",1,"0,9633198419",1,High Risk
294,105600,Miller,753,France,Female,52,4,"141083,7550643541",3,1,1,"100136,8748229580",1,"0,7237419921",1,High Risk
295,107996,Johnson,633,France,Male,37,8,"30514,3560556508",2,1,0,"73755,4834491922",0,"0,4569833400",0,Medium Risk
296,109007,Johnson,609,Spain,Female,45,7,"40937,8557746678",1,0,1,"110527,3147046107",1,"0,5909473323",1,Medium Risk
297,107683,Miller,647,France,Male,32,10,"92985,8223633022",1,1,1,"141199,9776087495",1,"0,1325650837",0,Low Risk
298,104642,Brown,664,France,Female,37,8,"3735,5289813272",1,1,0,"127509,1210860364",0,"0,5536523541",1,Medium Risk
299,107679,Johnson,619,France,Female,27,4,"23676,0040069952",1,0,1,"128037,9407655977",0,"0,0393286607",0,Low Risk
300,108208,Brown,749,Spain,Male,63,2,"19400,4449831823",1,1,0,"30413,9567929687",1,"0,9921117473",1,High Risk
301,107339,Brown,507,France,Female,41,10,"39747,8705506477",2,1,1,"148931,6135399623",0,"0,3293824537",0,Medium Risk
302,109435,Jones,578,Germany,Female,51,8,"150267,0021712893",4,1,0,"145671,1060010059",1,"0,8362112412",1,High Risk
303,102205,Brown,727,France,Male,32,3,"238164,4952926411",2,0,1,"33390,8359386628",0,"0,0752710159",0,Low Risk
304,101069,Brown,682,France,Male,62,0,"1275,3537837656",4,0,1,"19793,7037452540",0,"0,9165003026",1,High Risk
305,103444,Johnson,582,Germany,Male,28,10,"29738,5366971507",2,0,1,"196751,3781043585",0,"0,0445992457",0,Low Risk
306,101060,Brown,690,France,Male,37,1,"2571,6805576158",4,1,1,"152181,1303954433",0,"0,1277703377",0,Low Risk
307,102327,Williams,570,France,Male,31,7,"197503,3494460424",2,1,1,"125715,8498229596",0,"0,0691742945",0,Low Risk
308,103420,Miller,618,Germany,Female,43,1,"22156,1734379063",3,1,0,"71165,8003487159",1,"0,6374297242",1,High Risk
309,100301,Johnson,754,France,Female,28,5,"147271,4327494679",1,0,1,"63517,9010757294",0,"0,0474713483",0,Low Risk
310,100606,Miller,743,France,Male,47,4,"3387,2232016285",1,1,1,"37086,7696942283",0,"0,6894959650",1,High Risk
311,103170,Smith,678,Spain,Male,42,8,"50813,6115254709",2,1,1,"126237,2325264801",0,"0,3913682214",0,Medium Risk
312,100699,Johnson,544,Spain,Female,36,7,"44414,0701030689",2,0,1,"120102,6403254908",0,"0,1824552895",0,Low Risk
313,105088,Brown,612,France,Male,23,0,"39948,4102958594",1,1,1,"187840,1386251156",0,"0,0186689617",0,Low Risk
314,109331,Williams,659,France,Male,37,2,"84438,0971026949",3,0,0,"129868,3446002934",0,"0,3096338952",0,Medium Risk
315,100190,Miller,795,France,Male,37,4,"49644,4371729414",4,1,1,"96640,7649003247",0,"0,1306378119",0,Low Risk
316,100980,Johnson,471,Spain,Female,52,7,"51622,4457136429",4,0,1,"180640,8293827299",1,"0,6359477263",1,High Risk
317,102975,Williams,562,Germany,Male,34,6,"20973,8138744340",3,1,1,"127275,8967623627",0,"0,1226206043",0,Low Risk
318,106102,Miller,762,France,Female,24,1,"53529,8754752007",1,1,1,"146154,2733260735",0,"0,0253771911",0,Low Risk
319,101184,Smith,786,Spain,Female,18,6,"135127,9136210118",2,1,1,"129652,0625887931",0,"0,0057010399",0,Low Risk
320,103327,Garcia,643,Germany,Male,56,4,"39021,2638153224",4,0,1,"43505,1806493900",0,"0,8160573542",1,High Risk
321,103394,Davis,803,France,Male,36,5,"194550,6152782487",4,1,1,"34915,7253866169",0,"0,1018125970",0,Low Risk
322,108319,Davis,576,France,Male,43,7,"18167,9454874318",4,1,1,"129257,6798376499",0,"0,2451354595",0,Low Risk
323,101816,Smith,499,France,Female,31,4,"187492,3084157558",1,1,1,"183789,8881745449",0,"0,0989778030",0,Low Risk
324,105854,Garcia,729,Spain,Male,30,8,"95650,5839676647",2,1,0,"193144,5340059994",0,"0,1439033206",0,Low Risk
325,106709,Jones,779,Germany,Female,37,0,"55126,1095405033",1,1,1,"199128,7892924285",1,"0,3451629569",0,Medium Risk
326,100569,Garcia,777,France,Female,26,4,"3587,2520228594",1,0,0,"170599,4279587942",0,"0,0876877308",0,Low Risk
327,105442,Jones,563,Germany,Female,33,0,"13532,4753343749",4,0,0,"80141,3287504944",0,"0,1665459826",0,Low Risk
328,101895,Johnson,669,Germany,Male,49,0,"53487,6525137697",2,0,1,"127174,7266689847",1,"0,6846147641",1,High Risk
329,102733,Jones,733,France,Female,49,0,"210314,4879197493",1,0,0,"126333,7142102878",1,"0,8645017881",1,High Risk
330,103863,Davis,680,France,Female,31,4,"314264,4301211674",1,1,1,"112861,7180183159",1,"0,1027991132",0,Low Risk
331,107455,Davis,794,Germany,Male,35,8,"265465,1147283501",3,0,0,"151394,1625578380",0,"0,2910183949",0,Low Risk
332,104014,Williams,609,France,Male,18,1,"32031,9083574274",3,1,0,"43608,1598425123",0,"0,0104551389",0,Low Risk
333,101686,Jones,642,France,Male,18,5,"29643,4514873805",2,0,1,"47132,1541293991",0,"0,0045235058",0,Low Risk
334,103009,Williams,673,France,Female,31,4,"134520,5086048980",4,1,1,"189567,3164679738",0,"0,0443273437",0,Low Risk
335,107806,Davis,733,France,Female,39,6,"282266,7773361020",1,0,1,"169819,6876236789",0,"0,3292669053",0,Medium Risk
336,100154,Miller,630,Germany,Male,19,6,"14311,5587401372",3,1,0,"165799,2451182408",0,"0,0159887514",0,Low Risk
337,101409,Miller,742,France,Female,49,2,"47414,6307062433",2,1,1,"102603,7108031175",0,"0,6977366612",1,High Risk
338,100784,Garcia,810,Germany,Female,51,5,"181033,4768715551",4,0,1,"118554,7535873081",1,"0,6302967085",1,High Risk
339,108096,Garcia,598,France,Male,26,2,"67724,7769915300",3,1,0,"129318,6565700032",0,"0,0468152597",0,Low Risk
340,107560,Garcia,633,Germany,Female,25,1,"184746,0788248938",4,1,1,"66969,0704832375",0,"0,0134077232",0,Low Risk
341,107343,Jones,746,France,Female,45,4,"12414,9918759123",4,0,1,"67108,1687676029",0,"0,3363926520",0,Medium Risk
342,107206,Garcia,842,Germany,Male,64,3,"150071,3115788388",3,1,0,"45471,5752828977",1,"0,9884573599",1,High Risk
343,105596,Jones,713,Germany,Male,32,3,"49364,9175223950",1,1,0,"117127,6030544983",1,"0,3491824691",0,Medium Risk
344,105801,Jones,571,Germany,Female,53,3,"118108,4328887564",3,1,1,"42389,2474477022",0,"0,7815863299",1,High Risk
345,102806,Brown,669,Spain,Female,38,7,"34694,0832940569",3,1,1,"49479,0432233688",0,"0,2284450737",0,Low Risk
346,100537,Brown,746,France,Male,39,0,"117732,8561401625",1,1,0,"181628,1698639721",1,"0,5995966306",1,Medium Risk
347,105986,Jones,568,Spain,Male,36,2,"121101,1979248537",2,1,1,"110677,8529670298",1,"0,1725927584",0,Low Risk
348,101841,Miller,542,Spain,Male,53,8,"54358,4925054384",1,0,1,"128220,5053795673",1,"0,8438439278",1,High Risk
349,108716,Williams,615,Germany,Male,68,2,"347981,3860311037",1,1,0,"36883,7089727839",1,"0,9967214482",1,High Risk
350,106971,Davis,715,Spain,Male,51,0,"48,9087477082",4,1,0,"50405,6281911315",1,"0,8094728910",1,High Risk
351,105625,Davis,513,France,Male,21,4,"112149,4339856950",2,0,0,"30089,2025465610",0,"0,0198883061",0,Low Risk
352,102950,Johnson,580,France,Male,35,3,"239381,7479858150",4,0,0,"62737,5187432651",0,"0,1564509718",0,Low Risk
353,107992,Smith,677,Germany,Male,18,9,"194829,7784073828",4,1,1,"177674,6039801774",0,"0,0032057380",0,Low Risk
354,104780,Brown,759,Spain,Female,69,7,"83176,0488518823",3,1,0,"179012,3625920654",1,"0,9957187973",1,High Risk
355,102368,Jones,679,France,Male,44,10,"226098,9728332465",1,1,0,"138492,6739691396",0,"0,7614230429",1,High Risk
356,106655,Smith,687,Germany,Male,26,10,"11421,3491039102",1,1,0,"176569,6788860564",0,"0,1239299014",0,Low Risk
357,108173,Brown,750,Spain,Male,42,8,"78412,2655749676",4,0,1,"47556,4982455287",0,"0,2252252751",0,Low Risk
358,104495,Johnson,809,Spain,Female,67,9,"397980,7151043015",1,1,1,"39464,4867221692",1,"0,9894485048",1,High Risk
359,109163,Davis,798,France,Female,26,4,"477441,4579671409",2,1,1,"155810,2632932810",0,"0,0210379076",0,Low Risk
360,106002,Williams,445,France,Male,30,0,"113680,9685366322",1,1,1,"198041,7635612120",1,"0,0637620127",0,Low Risk
361,106614,Jones,659,France,Male,21,3,"18350,4274195279",4,0,0,"146793,1939718236",0,"0,0112900129",0,Low Risk
362,109358,Johnson,741,Germany,Female,47,2,"11982,5311147148",1,1,1,"18557,2479983082",0,"0,7490738217",1,High Risk
363,105919,Davis,819,Spain,Male,36,5,"255677,2897270051",4,1,1,"46225,0735635922",0,"0,1038479506",0,Low Risk
364,100853,Miller,714,Germany,Female,18,1,"212576,5899967602",2,0,1,"58213,6671189762",0,"0,0058736571",0,Low Risk
365,104146,Brown,564,Spain,Male,44,4,"37892,2059966362",3,0,1,"91232,9932707283",0,"0,3278336223",0,Medium Risk
366,103769,Jones,577,Spain,Male,53,7,"268181,8923002216",4,1,1,"53209,2659338449",1,"0,6576115874",1,High Risk
367,100574,Smith,580,Germany,Female,31,10,"13986,7305131358",4,0,0,"23004,1394725571",0,"0,1320420336",0,Low Risk
368,101148,Miller,680,France,Female,38,4,"34883,6131685072",1,1,1,"60252,7990256441",0,"0,3534325519",0,Medium Risk
369,106293,Davis,602,France,Female,35,4,"103317,9581880231",3,0,0,"77708,5323238818",1,"0,2558658865",0,Low Risk
370,106457,Miller,345,France,Female,49,7,"18713,6982758388",2,1,1,"65016,3454213003",0,"0,7162306347",1,High Risk
371,107509,Garcia,532,France,Female,18,10,"451566,4970925800",3,1,0,"16819,6712597882",0,"0,0067351971",0,Low Risk
372,109907,Williams,605,France,Female,29,4,"25175,8779148062",4,1,0,"186353,4811549612",0,"0,0652004059",0,Low Risk
373,104777,Davis,513,France,Female,34,3,"28146,2276649271",2,1,1,"113584,8727813766",0,"0,1347691825",0,Low Risk
374,103854,Miller,528,France,Female,50,9,"64358,8709993378",2,1,1,"171457,0817480389",1,"0,7342987812",1,High Risk
375,102491,Brown,850,Germany,Female,39,8,"150733,0788101635",3,1,1,"14488,5201832902",1,"0,2918906666",0,Low Risk
376,103124,Williams,649,France,Male,19,1,"12839,1638628371",4,1,1,"161758,0530943106",0,"0,0032238664",0,Low Risk
377,105691,Jones,611,Germany,Male,30,0,"110094,8835493622",3,1,0,"144306,0297041173",0,"0,1185811412",0,Low Risk
378,103051,Garcia,716,Germany,Male,57,3,"10466,2308313245",1,0,1,"195677,0471613997",1,"0,9356373790",1,High Risk
379,100004,Davis,764,Germany,Male,19,9,"9951,2293205218",4,1,1,"33185,8984778531",0,"0,0046123507",0,Low Risk
380,105222,Johnson,850,Germany,Male,54,2,"4227,6649324836",2,1,1,"132663,6305191111",0,"0,8670347819",1,High Risk
381,105315,Williams,820,Germany,Female,53,8,"78662,0086519163",3,1,1,"15572,2727108271",1,"0,8205267155",1,High Risk
382,104869,Smith,693,Spain,Male,57,2,"57264,6209450024",1,0,1,"78841,7538044267",1,"0,9214553950",1,High Risk
383,100876,Brown,496,France,Male,55,2,"36723,8652560360",2,1,0,"131365,2923017958",1,"0,9383579158",1,High Risk
384,109183,Davis,549,France,Male,59,9,"74889,5332018481",1,0,1,"187196,4167759857",1,"0,9421420305",1,High Risk
385,107027,Smith,609,France,Female,18,6,"69685,1587779963",4,1,0,"27201,7607930145",0,"0,0076718077",0,Low Risk
386,104142,Williams,700,Germany,Female,58,1,"64222,8584471619",1,1,1,"103761,1336013119",1,"0,9538941797",1,High Risk
387,106966,Davis,659,France,Female,46,10,"18928,7579318198",2,0,1,"56495,0929719263",0,"0,5565175890",1,Medium Risk
388,107079,Garcia,502,France,Male,30,7,"227254,6374918481",1,0,1,"52323,0031371084",0,"0,0564179837",0,Low Risk
389,107987,Johnson,484,France,Male,21,5,"96764,8901241022",3,1,1,"141265,4690893241",0,"0,0061236553",0,Low Risk
390,106799,Johnson,675,Germany,Male,39,10,"13615,3607932275",4,0,1,"16718,9884699891",0,"0,2297222869",0,Low Risk
391,104465,Smith,662,Germany,Male,74,8,"29499,2222002998",1,1,1,"130612,4050048869",1,"0,9980163821",1,High Risk
392,100635,Jones,629,France,Male,46,7,"144640,6618992552",1,0,1,"42174,8930086417",1,"0,5892927801",1,Medium Risk
393,101693,Jones,698,France,Male,31,3,"149794,7882842717",2,0,1,"14359,2253569763",0,"0,0655463454",0,Low Risk
394,109874,Garcia,774,Spain,Female,74,7,"129367,7641839965",3,0,1,"114023,0792844854",1,"0,9948293217",1,High Risk
395,104752,Johnson,681,Spain,Female,48,3,"156287,0527017512",3,0,1,"32757,0326044107",0,"0,5426450675",1,Medium Risk
396,108311,Smith,555,France,Female,49,10,"91180,6916691533",3,1,1,"117370,9761889558",0,"0,6202064519",1,High Risk
